dtxsid,smiles
DTXSID4046787,ClC1=CC=C(C=C1)C(C#N)C1=C(Cl)C=C(C=C1Cl)N1N=CC(=O)NC1=O
DTXSID4046810,Cl.Cl.CC1=C(SC2=CC=NC=C2)C2=C(C=C1)N=C(N)NC2=O
DTXSID4046812,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCC1=C(F)C(F)=CC(F)=C1F
DTXSID4046814,[Na+].[Na+].CN1C(CNC2=CC=C(C=C2)C(=O)NC(CCC([O-])=O)C([O-])=O)CNC2=NC(N)=NC(O)=C12
DTXSID4046816,CCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC
DTXSID4046818,CCCCC(O)C1=CC=CC=C1
DTXSID4046862,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1
DTXSID4046864,CC(O)=O.NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCNC(N)=N)C(=O)NCC(N)=O
DTXSID4046866,CCCCC[C@@H](O)C1[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC(O)C(O)C(O)\C(C)=C\C=C\C=C\C=C\C=C\[C@@H](O)C(C)OC1=O
DTXSID4046868,NC(=S)NS(=O)(=O)C1=CC=C(N)C=C1
DTXSID4046949,Cl.CN(C)CCCN1C2=CC=CC=C2SC2=C1C=CC=C2
DTXSID4046991,[Na+].[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C([O-])=O
DTXSID4046999,COC1=CC=CC(OC)=C1C(O)=O
DTXSID4047042,CC1CC=C(C)C(\C=C\C(C)=O)C1(C)C
DTXSID4047040,
DTXSID4047044,CCCCCCCCCCCC(=O)OCC
DTXSID4047046,CCCCOC(=O)C(C)CC
DTXSID4047090,CC1=CC=CC2=NC=CN=C12
DTXSID4047094,CCOC(=O)CC(=O)C1=CC=CC=C1
DTXSID4047092,CC\C=C/CC1=C(C)CCC1=O
DTXSID4047096,Cl.Cl.C1CNCCN1
DTXSID4047098,CC(CC=O)C1=CC=CC=C1
DTXSID4047121,O=CC1=CC2=C(O1)C=CC=C2
DTXSID4047123,CCCCCCCCCOC(C)=O
DTXSID4047125,CC(=O)OCCCCCCCCC=C
DTXSID4047127,CCC(C)(C)C1CCC(=O)CC1
DTXSID4047129,COC(=O)C=C(C)CCC=C(C)C
DTXSID4047173,[Na+].CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O
DTXSID4047177,CC1=CC=C(C=C1)C1=CC=CC=C1
DTXSID4047179,
DTXSID4047200,CC(=O)CCC1=C(C)CCCC1(C)C
DTXSID4047202,CC(C)=CCC\C(C)=C\C\C=C(/C)C=C
DTXSID4047206,COC1=CC=CC=C1\C=C\C=O
DTXSID4047252,O[C@H]([C@H](CC1=CC=CC=C1)NC(=O)C1=CC2=CC(Cl)=CC=C2N1)C(=O)N1C[C@H](O)[C@H](O)C1
DTXSID4047254,CCOC1=NC2=C(NC=C(C(=O)NCC3=CC=CC=C3)C2=O)C=C1
DTXSID4047258,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)CC1=CC=CC2=C1C=CO2
DTXSID4047331,[Na+].[Na+].CCCCC1=NC2=C(C=C1)[C@@H]([C@H]([C@@H]2C1=CC=C(OC)C=C1C[C@H](C)C([O-])=O)C([O-])=O)C1=CC2=C(OCO2)C=C1
DTXSID4047333,CC1=NC=C(C=N1)[C@@H](CCCCCCC1=NC2=C(CCCN2)C=C1)CC(O)=O
DTXSID4047335,OC(=O)CCC([O-])=O.CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCC2=C(C1)C=C(C=N2)C(F)(F)F
DTXSID4047337,[Na+].CCOC1=CC(=CC=C1)N1C=C(N=C1C1=CC=C(C)C=C1)C(=O)N1CCN(CC1)C1=CC2=CC=CC=C2C(=C1)C([O-])=O
DTXSID4047339,Cl.CN(C)C(=O)NC1(CCN(CC[C@]2(CN(CCO2)C(=O)C2=CC=CC=C2)C2=CC(F)=C(F)C=C2)CC1)C1=CC=CC=C1
DTXSID4047381,Cl.CCCOC1=C(Br)C(C)=C(S1)C(=O)N1CCC(CC1)C1=CC(CN)=CC=C1F
DTXSID4047385,CC(O)=O.COCCOC1=NC=C2N(CC(=O)NC3=NC=C(Cl)C=C3)C(=CC2=C1)C(=O)NC1CCN(CC1)C(C)C
DTXSID4047387,OC(=O)CCC(O)=O.CC(=O)NC1(CCN(CC[C@]2(CN(C(=O)CO2)C2=CC=CC=C2)C2=CC=C(Cl)C(Cl)=C2)CC1)C1=CC=CC(F)=C1
DTXSID4047383,[Na+].[O-]C(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=NC2=C1)C(=O)NC1CCN(CC1)C1CC1
DTXSID4047389,Cl.CCOC(=O)C1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)NC[C@H](O)COC1=CC=C(O)C(NS(C)(=O)=O)=C1
DTXSID4047410,CC(C)=CCCC(C)(OC(=O)C=CC1=CC=CC=C1)C=C
DTXSID4047414,CC=CC=CCOC(=O)C(C)C
DTXSID4047416,CC(=O)OC(C)(C)CCCC(=C)C=C
DTXSID4047418,CCOC(C)OCC\C=C/CC
DTXSID4047412,CCC(=O)C=CC1=CC=C(OC)C=C1
DTXSID4047462,CC1=CCC2C(C1)C2(C)C
DTXSID4047466,CC(C)OCCO
DTXSID4047464,CCC1=NC=CN=C1C
DTXSID4047468,CC1=CC=CC(=C1O)C(C)(C)C
DTXSID4047543,COC(=O)C(C)N(C(=O)C1=CC=CO1)C1=C(C)C=CC=C1C
DTXSID4047545,CCCCCCCCCCCSCC(O)=O
DTXSID4047547,COC(CC(C)CCCC(C)(C)O)OC
DTXSID4047549,CCOC(=O)CC1(C)OCC(C)O1
DTXSID4047591,CC1=CCCC(C)(C)C1C=CC(=O)CCC=C
DTXSID4047597,
DTXSID4047593,CC(C)C1CC=C(C)C=C1
DTXSID4047599,CCCCCCOC(=O)C(C)CC
DTXSID4047620,CC1=NC=CN=C1
DTXSID4047622,O=C1CCCCCCCCCCCCCCCO1
DTXSID4047624,CCCCOC(=O)CCCCCCCCC=C
DTXSID4047628,C1CCC(CC1)SSC1CCCCC1
DTXSID4047670,CCC(=O)C=CC
DTXSID4047672,CC1=CC(=CC=C1NC(=O)C1=CC=CC(I)=C1C(=O)NC(C)(C)CS(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F
DTXSID4047674,CC1OC(=O)C(O)=C1C
DTXSID4047678,C1CCC2=NC=CN=C2C1
DTXSID4047703,CC(C)C(=O)OC1=C(C)OC=CC1=O
DTXSID4047705,O=C1CCCCCCCCCCOCCCCO1
DTXSID4047707,"C*.CSC1=NC=CN=C1 |c:5,7,t:3,lp:3:2,5:1,8:1,m:1:9.7.6|"
DTXSID4047709,
DTXSID4047753,C1=CC2=C3C(=C1)C1=CC=CC4=C1C(=CC=C4)C3=CC=C2
DTXSID4047838,Cl.CCN(CC)C(C)C(=O)C1=CC=CC=C1
DTXSID4047884,[S-]C#N.CCN1C=C[N+](C)=C1
DTXSID4047880,OC1=CC=CC(=C1)C(=O)C1=CC=CC=C1
DTXSID4047886,COC1=CC=C(C(=O)C2=CC=C(O)C=C2)C(OC)=C1
DTXSID4047882,OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1
DTXSID4047888,CC[S+](CC)CC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
DTXSID4047911,F[P-](F)(F)(F)(F)F.CCCCN1C=C[N+](C)=C1
DTXSID4047913,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCN1C=C[N+](C)=C1
DTXSID4047915,F[B-](F)(F)F.CCCCCCCCCCN1C=C[N+](C)=C1
DTXSID4047919,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCN1C=C[N+](C)=C1
DTXSID4047917,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCCN1C=C[N+](C)=C1
DTXSID4047961,OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
DTXSID4047963,OC1=CC=C(C=C1)C1(CCCCC1)C1=CC=C(O)C=C1
DTXSID4047967,CCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
DTXSID4047965,CCN1C=C[N+](C)=C1.[O-]S(=O)(=O)C(F)(F)F
DTXSID4047969,OCCN(CCO)CCO.OC(=O)C1=C(O)C=CC=C1
DTXSID4048191,CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N
DTXSID4048193,CC(C)(C)C1=CC=C(C=C1)C1=CC=C(C=C1)C(C)(C)C
DTXSID4048195,CCCCCCOC1=CC=C(O)C=C1
DTXSID4048270,[Na+].CN(C(C)=O)C1=C(I)C(NC(C)=O)=C(I)C(C([O-])=O)=C1I
DTXSID4048199,CCCCOC1=CC=C(N)C=C1
DTXSID4048513,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO
DTXSID4048519,CN1C(=O)N(CC2=CN=C(NC3=CC4=C(OC(CO)CO4)C=C3)N=C12)C1=CC=CC=C1Br
DTXSID4048640,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1
DTXSID4048511,COC1=C(NC2=NC3=C(C=N2)N(C)C(=O)C(F)(F)CN3C2CCCC2)C=CC(=C1)C(=O)NC1CCN(C)CC1
DTXSID4048642,
DTXSID4048644,O.CS(O)(=O)=O.C[C@H]1NCC2=C1C=CC(=C2)C1=CC=C2C(=O)C(=CN(C3CC3)C2=C1OC(F)F)C(O)=O
DTXSID4048646,[Ag+].NC1=CC=C(C=C1)S(=O)(=O)\N=C1\[N-]C=CC=N1
DTXSID4048690,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
DTXSID4048648,[H][C@@]1(CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)OCCC(C)(C)O
DTXSID4048692,CC(C)(C)C(=O)OCOC(=O)C1N2C(CC2=O)S(=O)(=O)C1(C)C
DTXSID4048694,NC1=NN=NN1C1=CC=CC=C1
DTXSID4048696,CCOC1=CC=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=N1
DTXSID4048698,[Br-].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
DTXSID4048721,Cl.CCN(CCO)CCN1C(CC2=CC=CC=C2)=NC2=C1C(=O)N(C)C(=O)N2C
DTXSID4048723,OP(O)(O)=O.CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC1=C3C=C(C)C=C1
DTXSID4048725,CCOC(=O)NNC1=CC=C(N=N1)N(CC)CC(C)O
DTXSID4048727,S=C(SSC(=S)N1CCCCC1)N1CCCCC1
DTXSID4048729,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O
DTXSID4048771,C([C@@H]1CN2CCC1CC2)N1C2=C(SC3=C1C=CC=C3)C=CC=C2
DTXSID4048775,Cl.Cl.CC(N)C(=O)N(CCCC1=CC=CN=C1)C1=C(C)C=CC=C1C
DTXSID4048773,CCO[C@@H](CC1=CC=C(OCCC2=CC=C(OS(C)(=O)=O)C=C2)C=C1)C(O)=O
DTXSID4048777,[Cl-].CCCCNC1=CC=C(C=C1)C(=O)OCC[NH+](CC)CC
DTXSID4048779,OC(CC1=CN=C2C=CC=CN12)(P(O)(O)=O)P(O)(O)=O
DTXSID4048800,CCN1C(NC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(C=CC=C2)C1=O
DTXSID4048802,NC1=C(NC\C=C/COC2=NC=CC(CN3CCCCC3)=C2)C(=O)C1=O
DTXSID4048804,CCOC(=O)CN1C=CC=C1C1=NC(=C(S1)C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1
DTXSID4048806,CCNC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1
DTXSID4048808,OS([O-])(=O)=O.CC(N[NH3+])C1=CC=CC=C1
DTXSID4048850,CCOC(=O)C1=CC=C(NC(=O)CN2CCCCC2)C=C1
DTXSID4048852,CC(C(=O)OCC(=O)N(C)C)C1=CC2=C(OC3=C(C2)C=CC(C)=N3)C=C1
DTXSID4048854,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O
DTXSID4048856,Cl.C[C@H](CN1CCCC1)C(=O)C1=CC=C(C=C1)C(F)(F)F
DTXSID4048931,Cl.CCC(=O)N([C@H]1CCN(CCC2=CC=CC=C2)C[C@@H]1C)C1=CC=CC=C1
DTXSID4048858,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CN1CCCN=C1\C=C\C1=CC=CS1
DTXSID4048933,Cl.CCC(=O)N(C1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1
DTXSID4048937,Cl.CCC(=O)N(C1CCN(CC2=CC=CS2)CC1)C1=CC=CC=C1
DTXSID4048935,Cl.CCC(=O)N(C1CCN(CC1)C(C)CC1=CC=CS1)C1=CC=CC=C1
DTXSID4048939,Cl.[H][C@]12CC[C@]([H])(N1)[C@@]([H])(C2)C1=CN=C(Cl)C=C1
DTXSID4048981,[Na+].C[N+](C)(C)CCOP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O
DTXSID4048983,[NH4+].[H][C@@]1(C[C@H](O[C@@H]2C[C@H](OC)[C@@H](OC)[C@H](C)O2)[C@@]([H])(O1)[C@]1(C)CC[C@@]([H])(O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@]([H])(O2)[C@@H](C)[C@]2([H])O[C@](O)(CC([O-])=O)[C@@H](C)[C@H](OC)[C@H]2OC)O1)[C@@]1([H])O[C@](C)(O)[C@H](C)C[C@@H]1C
DTXSID4048985,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H]
DTXSID4048987,OCCOC(=O)C1=CC=CC=C1O
DTXSID4049030,O.O.[Na+].OS(=O)C[O-]
DTXSID4049034,OC[C@H]1O[C@@H](OCCC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
DTXSID4049032,OC(=O)C1=C(S)C=CC=C1
DTXSID4049036,Cl.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1
DTXSID4049038,NC1=CC(=O)N=C(N)N1
DTXSID4049080,CNC(=N)NC(=O)NC1=C(C)C=CC=C1C
DTXSID4049082,COC1=CC2=NC(=NC(N)=C2C=C1OC)N1CCN(CC1)C(=O)C1=CC=CO1
DTXSID4049240,OCCCCCCCl
DTXSID4049242,CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(O)=O
DTXSID4049246,F[P-](F)(F)(F)(F)F.CCCN1C=C[N+](C)=C1
DTXSID4049244,CCOP([O-])(=O)OCC.CCCC[P+](CC)(CCCC)CCCC
DTXSID4049248,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCCN1C=C[N+](C)=C1
DTXSID4049290,CCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
DTXSID4049292,[O-]S(=O)(=O)C(F)(F)F.CCCC[N+]1=CC=CC=C1
DTXSID4049294,CCOC(=O)C(C)(C)C
DTXSID4049296,F[P-](F)(F)(F)(F)F.CCCC[N+]1=CC=C(C)C=C1
DTXSID4049298,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCCCCCCN1C=C[N+](C)=C1
DTXSID4049321,BrC1=CC2=C(C=CC=C2)C2=C1C=CC=C2
DTXSID4049323,C=CCCC=C
DTXSID4049325,F[B-](F)(F)F.CCCC[N+]1=CC(C)=CC=C1
DTXSID4049327,OC1=CC2=C(C=C1)C(=O)C1=CC=CC=C1C2=O
DTXSID4049329,CCC[N+]1(C)CCCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
DTXSID4049371,O.O.OS(=O)(=O)C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O
DTXSID4049373,CC(C)(C)OC(=O)C1=CC(N)=CC=C1
DTXSID4049375,[Br-].CCCC[N+]1(C)CCCC1
DTXSID4049377,CN1C(=N)NC2=C(N=CN2)C1=O
DTXSID4049379,CCOC(=O)CC(=O)C1=CC(F)=C(Cl)N=C1Cl
DTXSID4049400,O=C1C2=CC=CC=C2CCC2=C1C=CC=C2
DTXSID4049402,O.O.O.O.O.O.O.O.Cl[Zr](Cl)=O
DTXSID4049404,[Na+].N#C[N-]C#N
DTXSID4049408,"OC1=CC2=C(C=C1)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C=C(O)C=C1.*N=C=S |c:3,5,14,20,27,t:1,12,16,24,lp:0:2,8:2,10:2,19:2,22:2,26:1,28:2,m:25:14.13|"
DTXSID4049406,COC(=O)C1=CC=C(CBr)C=C1
DTXSID4049450,
DTXSID4049452,
DTXSID4049454,
DTXSID4049456,
DTXSID4049458,
DTXSID4049531,
DTXSID4049535,
DTXSID4049533,
DTXSID4049537,
DTXSID4049539,
DTXSID4051580,CC1=NC=C(O)C=C1
DTXSID4051536,CCCC(O)C#C
DTXSID4051584,CCCCCC1=C(C)CCC1=O
DTXSID4051586,C[C@@]12CC[C@@H]3[C@H](CC3(C)C)C(=C)CC[C@H]1O2
DTXSID4051619,ClC(=O)C1=CC=C(Cl)C=C1
DTXSID4051900,CCN(CC)CCOC(=O)C=C
DTXSID4052186,OC1=CC=C(I)C=C1
DTXSID4052132,C1CC2=CC=CC=C2C1
DTXSID4052267,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
DTXSID4052213,CC(=O)C1=CC=CC=C1N
DTXSID4052269,C1=CC=C(C=C1)[Sb](C1=CC=CC=C1)C1=CC=CC=C1
DTXSID4052342,CC1=CNC(=O)NC1=O
DTXSID4052502,CC1=CC(C)=C(C(=O)P(=O)(C2=CC=CC=C2)C2=CC=CC=C2)C(C)=C1
DTXSID4052506,CC(=C)CCO
DTXSID4052550,COS(=O)(=O)C1=CC=C(C)C=C1
DTXSID4052554,O=C1OC(=O)C2=C3C1=CC=C1C(=O)OC(=O)C(C=C2)=C31
DTXSID4052635,CC(=O)C1=CC=CC2=CC=CC=C12
DTXSID4052558,OC1=C(O)C2=C(C=C1)C(=O)C1=C(O)C=CC(O)=C1C2=O
DTXSID4052689,BrC1=CC=C(OC2=C(Br)C=C(Br)C=C2Br)C(Br)=C1
DTXSID4052710,BrC1=CC=C(OC2=C(Br)C=C(Br)C=C2)C=C1
DTXSID4052714,CCCCCCCCOC(=O)C1=C(C=CC=C1)C(O)=O
DTXSID4052891,
DTXSID4052893,
DTXSID4052895,
DTXSID4052897,
DTXSID4052899,
DTXSID4057631,CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@]12C)C(=O)COC
DTXSID4057633,CCCCCOC1=C(C=CC=C1)C(=C/SC)\N1C=CN=C1
DTXSID4057635,CCCCOCCOC(=O)C1=CC=CN=C1
DTXSID4057637,COC1=CC(CC#N)=CC(OC)=C1OC
DTXSID4057639,CC1=CC(=O)OC2=CC(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)=CC=C12
DTXSID4057681,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1
DTXSID4057683,NS(=O)(=O)C1=CC2=C(CN(C3CCCCC3)C2=O)C=C1Cl
DTXSID4057685,CC1(C)OC(=O)NC2=C1C=C(Br)C=C2
DTXSID4057687,CC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O
DTXSID4057689,CCC(=O)O[C@@H]1C[C@H]2[C@@H]3CCC4=C(C=CC(OC(=O)CC)=C4)[C@H]3CC[C@]2(C)[C@H]1OC(=O)CC
DTXSID4057712,CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1
DTXSID4057710,OC(=O)C1=C(I)C(NC(=O)CCOCCOCCOCCOCCC(=O)NC2=C(I)C(C(O)=O)=C(I)C=C2I)=C(I)C=C1I
DTXSID4057714,ClC1=CC=C2OC3=C(C=CC=C3)C(=O)NC2=C1
DTXSID4057716,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(O)=O
DTXSID4057718,COC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
DTXSID4057760,CCCCN(CCCC)C(C(N)=O)C1=CC=C(OC)C=C1
DTXSID4057762,CC(C)(C)C1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1
DTXSID4057764,ClC1=CC2=C(C=C1)N(C1CCNCC1)C(=O)N2
DTXSID4057766,CCOC(=O)N1CCC(CC1)N1C(=O)NC2=C1C=CC(Cl)=C2
DTXSID4057768,CCCS(=O)C1=CC=C2NC(NC(=O)OC)=NC2=C1
DTXSID4057841,Cl.OC(=O)C1=CC=C(OCCN2CCCCC2)C=C1
DTXSID4057843,ClC1=CC=C(C=C1)C1CC(=O)NC(=O)C1
DTXSID4057845,CC1=COC2=C(C=CC=C2)C1=O
DTXSID4057847,[Na+].CC(C)C1=C(C=C2C(CC[C@H]3[C@@](C)(CCC[C@]23C)C([O-])=O)=C1)S(O)(=O)=O
DTXSID4057849,CC(C)(C)C1CCC(CC2=C(O)C(=O)C3=CC=CC=C3C2=O)CC1
DTXSID4058104,CN1N=C(C(CS(=O)(=O)C2=NOC(C)(C)C2)=C1OC(F)F)C(F)(F)F
DTXSID4058655,OC1=C(C=CC=C1)S(=O)(=O)C1=CC=C(OCC2=CC=CC=C2)C=C1
DTXSID4059833,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O
DTXSID4059881,COC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4059914,OCC(F)(F)C(F)(F)C(F)(F)F
DTXSID4059912,FC(F)(F)C(F)(F)C(F)(F)CI
DTXSID4059916,OC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID4060109,C1=CC=C(C=C1)C#CC1=CC=CC=C1
DTXSID4061753,FC(F)(F)C(=O)CC(=O)C(F)(F)F
DTXSID40858880,
DTXSID4072990,COCC1CCC(CO)CC1
DTXSID40858885,
DTXSID40858906,
DTXSID40858901,
DTXSID40858921,
DTXSID40872708,
DTXSID40872723,
DTXSID40872728,
DTXSID40872748,
DTXSID40872743,
DTXSID40880025,[Na+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID40880040,[I-].C[N+]1=CC=C(C=C1)C1=CC=CC=C1
DTXSID40880060,Cl.CNC1=NC2=CC=C(Cl)C=C2C(C2=CC=CC=C2)=N(=O)C1
DTXSID40892123,
DTXSID40893458,NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1
DTXSID40897219,CC(=O)N[C@@H](CC(O)=O)C(O)=O
DTXSID40903829,
DTXSID40903849,
DTXSID40903844,
DTXSID40903864,
DTXSID40903869,
DTXSID40903884,
DTXSID40903889,
DTXSID50110042,O.O.O.[Ca++].CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1.CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC([O-])=O)C1=CC=C(F)C=C1)C1=CC=CC=C1
DTXSID501018738,
DTXSID501339554,
DTXSID501351788,
DTXSID501351790,
DTXSID501351807,
DTXSID50157932,CN(C)CCCN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CNC2=CC=CC=C12
DTXSID50184723,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID5020021,CC(=O)N[C@@H](CS)C(O)=O
DTXSID5020023,C=CC=O
DTXSID5020027,NC(=O)C=C
DTXSID5020029,C=CC#N
DTXSID50200412,COC1=C(C#N)C(=O)N(C)C=C1
DTXSID5020071,NC1=CC=C(C=C1)C1=CC=CC=C1
DTXSID5020079,[NH4+].[NH4+].OC(=O)CC(O)(CC([O-])=O)C([O-])=O
DTXSID5020104,[Na+].[O-][As]=O
DTXSID5020106,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
DTXSID5020108,CC(=O)OC1=C(C=CC=C1)C(O)=O
DTXSID5020152,OCC1=CC=CC=C1
DTXSID5020154,OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1
DTXSID5020156,N#CSCC1=CC=CC=C1
DTXSID5020231,OC(=O)C=CC1=CC(O)=C(O)C=C1
DTXSID5020233,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)\C=C\[C@H](C)C(C)C
DTXSID5020235,[Cl-].[Cl-].[Ca++]
DTXSID5020239,CCOC1=NC2=CC=CC(C(=O)OC(C)OC(=O)OC3CCCCC3)=C2N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1
DTXSID5020281,[O-][N+](=O)C1=CC=C(Cl)C=C1
DTXSID5020283,NC1=C(N)C=C(Cl)C=C1
DTXSID5020287,CC1=CC=C(Cl)C=C1N
DTXSID5020310,ClC1=CC=C(OS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1
DTXSID5020312,CC(C)CC1=CC=C(CCC2=CC3=C(S2)N2C(C)=NN=C2C(C)N=C3C2=C(Cl)C=CC=C2)C=C1
DTXSID5020360,C1CCC(CC1)NSC1=NC2=C(S1)C=CC=C2
DTXSID5020314,ClC1=CC=C(SC2=CC(Cl)=C(Cl)C=C2Cl)C=C1
DTXSID5020364,ClCCN(CCCl)P1(=O)NCCCO1
DTXSID5020366,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(Cl)C2=CC(=O)[C@@H]3C[C@@H]3[C@]12C
DTXSID5020368,[Na+].COC1=CC=C(C=C1)C(=O)C(\Br)=C/C([O-])=O
DTXSID5020441,CC(OC1=C(Cl)C=CC(Cl)=C1)C(O)=O
DTXSID5020443,CCCCOC(=O)COC1=C(Cl)C=C(Cl)C=C1
DTXSID5020445,CC(C)OC(=O)COC1=C(Cl)C=C(Cl)C=C1
DTXSID5020449,COP(=O)(OC)OC=C(Cl)Cl
DTXSID5020447,ClC1=CC(Cl)=C(OS(=O)(=O)C2=CC=CC=C2)C=C1
DTXSID5020491,CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1
DTXSID5020493,COP(=O)OC
